Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,XLE_Open,XLE_High,XLE_Low,XLE_Close,XLE_Volume,XLF_Open,XLF_High,XLF_Low,XLF_Close,XLF_Volume,XLI_Open,XLI_High,XLI_Low,XLI_Close,XLI_Volume,XLU_Open,XLU_High,XLU_Low,XLU_Close,XLU_Volume,^VIX_Open,^VIX_High,^VIX_Low,^VIX_Close,^VIX_Volume
2000-08-09,93.91126494429889,93.96045890183912,92.7994815038897,92.83883666992188,5383800,7.7127814062180065,7.963603565769811,7.681428636274031,7.775486946105957,97800,13.396824750744894,13.579302452883203,13.168729622483326,13.427237510681152,437005,19.301614150884138,19.301614150884138,19.056420881690997,19.21334457397461,22500,5.747452704658089,5.760112292113283,5.646176005016537,5.668330669403076,150800,18.780000686645508,19.280000686645508,18.739999771118164,19.18000030517578,0
2000-08-10,92.8978858647128,93.10450052295883,92.11078240472796,92.38626861572266,4193400,7.783323752892006,7.869543854887788,7.783323752892006,7.846029281616211,108000,13.51846867037441,13.548882556812568,13.275166719030357,13.35119915008545,189205,19.125075716079195,19.340845801081116,19.125075716079195,19.164306640625,25700,5.671495179926925,5.684154767382119,5.6271866238337465,5.668330669403076,9200,18.969999313354492,19.190000534057617,18.829999923706055,19.190000534057617,0
2000-08-11,92.32721328977965,93.19302688414245,91.65817551231747,92.81915283203125,5089400,7.900894638061524,7.900894638061524,7.779403185028175,7.838189125061035,316800,13.412032473108061,13.564096281532377,13.290381426368606,13.556492805480957,168032,19.262380793027067,19.497766301699496,19.20353441585896,19.38007354736328,23900,5.6936506042087,5.791762033740811,5.6936506042087,5.731629371643066,23800,19.260000228881836,19.360000610351562,18.34000015258789,18.549999237060547,0
2000-08-14,93.05530798682264,94.17693043453862,92.60272349037584,93.99983215332031,2966700,7.853869161662265,7.987118438856136,7.838192776110045,7.947927474975586,346200,13.510878241507056,13.738973450535596,13.3816236803796,13.731369972229004,145135,19.458536335366045,19.595844555474475,19.301612655242124,19.576229095458984,60500,5.665165595505816,5.785431680773537,5.665165595505816,5.76644229888916,25000,18.979999542236328,18.989999771118164,17.84000015258789,17.8799991607666,0
2000-08-15,94.03913937418211,94.33430302570183,93.54719995498259,93.92107391357422,5564600,7.947927727085529,8.049824236407138,7.916574954986571,7.916574954986572,537800,13.655324740936392,13.655324740936392,13.427228621165428,13.480450630187988,66228,19.458536102589104,19.458536102589104,19.223150585219074,19.331035614013672,4400,5.766440763858308,5.82340889434648,5.741121594752454,5.80441951751709,14200,17.969999313354492,18.270000457763672,17.860000610351562,17.979999542236328,0
2000-08-16,94.01950049500589,94.4130521923479,93.09465400625217,93.58659362792969,5191600,7.932250704616308,8.057661782950163,7.916574319824576,8.0263090133667,85000,13.579303149510045,13.609714768485686,13.214348869031793,13.320794105529785,160892,19.30160797772422,19.360454343509964,19.203530701414646,19.242761611938477,22100,5.772771506182915,5.779101299501098,5.709473573001085,5.722133159637451,33800,17.809999465942383,18.1200008392334,17.690000534057617,18.020000457763672,0
2000-08-17,93.62597130478991,94.72791632224855,93.40951781921767,94.57049560546875,5652200,8.120367727206864,8.245778811796932,8.120367727206864,8.214426040649414,452400,13.2751643278437,13.503260437403053,13.2751643278437,13.495656967163086,355390,19.340835571289062,19.399681926982637,19.340835571289062,19.340835571289062,25500,5.709471386109767,5.728460758790842,5.646173477172852,5.646173477172852,25000,18.0,18.059999465942383,17.389999389648438,17.479999542236328,0
2000-08-18,94.68852202668319,94.68852202668319,93.96045151234668,94.255615234375,4626400,8.23009980691446,8.23009980691446,8.089012381653069,8.120365142822266,1437600,13.472851553799135,13.472851553799135,13.33599476292218,13.396819114685059,184404,19.380076900260978,19.43892328760995,19.281999588012695,19.281999588012695,31500,5.6335159448476935,5.722133049598106,5.6335159448476935,5.6778244972229,20800,17.170000076293945,17.510000228881836,16.989999771118164,17.049999237060547,0
2000-08-21,94.47207867821982,94.90498551657032,94.07852700699206,94.76724243164062,2380600,8.136047469652617,8.151723861694336,8.089018293527458,8.151723861694336,156400,13.343603814353182,13.548890817857664,13.32839800438295,13.503271102905273,94541,19.360463095524366,19.556617736816406,19.360463095524366,19.556617736816406,5000,5.712637206445431,5.722131507341252,5.684152758398721,5.71580171585083,11200,17.709999084472656,17.709999084472656,17.260000228881836,17.350000381469727,0
2000-08-22,94.80660862216536,95.27887068254975,94.51144483442512,94.60983276367188,3075300,8.15171987594266,8.214425413449911,8.112528915000627,8.128205299377441,1300000,13.457643463829461,13.731356999054924,13.457643463829461,13.647722244262695,241153,19.497764303696215,19.654687960063992,19.497764303696215,19.517379760742188,1300,5.72213096789715,5.72213096789715,5.646173477172852,5.646173477172852,24400,17.829999923706055,17.829999923706055,17.270000457763672,17.469999313354492,0
2000-08-23,94.33429026203619,95.25913624499732,93.99977150224173,94.98365020751953,5483200,8.214425051122682,8.371188887976167,8.214425051122682,8.339836120605469,406400,13.57928925139398,13.716145966797654,13.442431393470665,13.472844123840332,432081,19.517383103418833,19.595844945040618,19.4193058013916,19.4193058013916,35400,5.646175494846433,5.696813840091693,5.627186115379461,5.690484046936035,197400,17.59000015258789,17.739999771118164,17.34000015258789,17.3799991607666,0
2000-08-24,95.18049694377989,95.39695042039382,94.76726757933511,95.27888488769531,4529000,8.371192426434169,8.371192426434169,8.136046571759051,8.159561157226562,478200,13.457648105703585,13.564092168059767,13.35120290082693,13.450044631958008,181819,19.42910677096297,19.75276175503252,19.419299044172984,19.625261306762695,33700,5.709473463205191,5.709473463205191,5.64617553124061,5.6778244972229,22400,17.420000076293945,17.59000015258789,16.950000762939453,17.040000915527344,0
2000-08-25,95.1804463299838,95.47561000477184,95.04270328174938,95.2394790649414,2822200,8.16739951422388,8.183075904846191,8.073341170490016,8.183075904846191,523600,13.495663860651796,13.495663860651796,13.26756763458252,13.26756763458252,105127,19.792002885733076,19.8116183494454,19.674310103459142,19.71354103088379,202400,5.655669912403839,5.690483384366546,5.652504629854645,5.671494007110596,319800,16.959999084472656,17.059999465942383,16.489999771118164,16.530000686645508,0
2000-08-28,95.23947554833487,96.28238716074432,95.23947554833487,95.56415557861328,5518700,8.128205919993743,8.292807968518206,8.104691341633105,8.214426040649414,221600,13.374014267738055,13.609712850488707,13.320792228249967,13.518474578857422,142427,19.90968986065527,20.046998066590824,19.811612570701303,19.978343963623047,113000,5.696814311178107,5.813915880581159,5.696814311178107,5.772771835327148,23800,17.110000610351562,17.110000610351562,16.280000686645508,16.540000915527344,0
2000-08-29,95.35760815002473,95.63309443027656,95.02308909543322,95.58390045166016,3561900,8.21442990807605,8.257539988700495,8.16740072921302,8.222268104553223,213000,13.548891176327695,13.548891176327695,13.259969354040665,13.381620407104492,101927,19.958728448204372,19.958728448204372,19.811612513696723,19.85084342956543,5500,5.760111919546549,5.760111919546549,5.7158033663192676,5.722133159637451,20800,16.84000015258789,17.100000381469727,16.68000030517578,16.889999389648438,0
2000-08-30,95.27884348819964,95.39690896959766,94.66883850097656,94.66883850097656,3964800,8.183076645777776,8.222267625882075,8.073341901485737,8.151723861694336,331600,13.38162005306003,13.647731438966288,13.38162005306003,13.503271102905273,173079,19.7919997769401,19.89007708009639,19.556614249364994,19.664499282836914,5400,5.722132286915774,5.791760002796386,5.722132286915774,5.77910041809082,14600,17.1299991607666,17.959999084472656,17.110000610351562,17.690000534057617,0
2000-08-31,95.1214341415014,96.40047700852614,95.02304622865334,95.92821502685547,4863100,8.151717903991464,8.183070665160663,8.092931476799219,8.120365142822266,157000,13.488069286863276,13.92905508174638,13.488069286863276,13.853022575378418,537824,19.654695091625253,19.929311589911432,19.654695091625253,19.81161880493164,31700,5.823410987854004,5.880379138822141,5.823410987854004,5.823410987854004,12000,17.440000534057617,17.450000762939453,16.639999389648438,16.84000015258789,0
2000-09-01,96.49889635179863,96.7153498305649,95.71179279264855,96.0266342163086,3191200,8.096853535994354,8.261455592389204,8.096853535994354,8.202669143676758,205400,13.86822292137011,13.86822292137011,13.624920845031738,13.624920845031738,924727,19.92930707847288,19.9881534576416,19.811614320135444,19.9881534576416,2700,5.870883904931798,5.893037796020508,5.829739860510084,5.893037796020508,484600,16.809999465942383,17.770000457763672,16.469999313354492,17.530000686645508,0
2000-09-05,95.63306755281829,95.83968220493858,94.96402963166689,95.25919342041016,3470800,8.245779206065885,8.308484751359162,8.15172088812597,8.202669143676758,1445000,13.700949437927413,13.837806245878381,13.617313515963605,13.792187690734863,566137,19.909691618749974,20.10584621597904,19.909691618749974,19.9881534576416,151500,5.924685475475592,5.950004644174206,5.899366306776979,5.915191173553467,312800,19.18000030517578,20.059999465942383,19.15999984741211,19.81999969482422,0
2000-09-06,95.20015240871304,95.68225322186174,94.157240445575,94.17691802978516,4322200,8.245782350145136,8.39470807700137,8.245782350145136,8.382950782775879,456000,13.853012350905976,14.020283055945482,13.807393794771846,13.898632049560547,270081,19.94891543313861,20.20391631871462,19.94891543313861,20.086223602294922,31000,5.9784903533675635,6.00064424430089,5.956335689754365,5.987984657287598,273800,19.700000762939453,20.920000076293945,19.700000762939453,20.790000915527344,0
2000-09-07,94.60977629951397,95.1312320133112,94.34412904908896,94.98365020751953,4265500,8.355514920558544,8.386867696995912,8.324162144121177,8.343757629394531,208800,13.807398098959153,13.8834305729116,13.716159815728695,13.784588813781738,177510,20.007769204310208,20.027384664314432,19.929307364293305,19.968538284301758,45200,5.994314450794244,6.025963418327477,5.962665483261011,5.987984657287598,70400,20.469999313354492,20.510000228881836,19.34000015258789,19.420000076293945,0
2000-09-08,94.62955265260011,94.7672958151221,94.0293860158972,94.33438873291016,3518200,8.324158079270628,8.339834459834226,8.190908844480044,8.245776176452637,1784400,13.746568172328274,14.11152118831712,13.746568172328274,14.096315383911133,4789329,19.90968382856244,19.90968382856244,19.61545204784477,19.733144760131836,328700,6.025964733029975,6.190539400108524,6.019634938142338,6.177879810333252,1920800,18.809999465942383,19.06999969482422,18.459999084472656,18.459999084472656,0
2000-09-11,94.29499743262188,95.2001664396963,93.62595947087122,94.19660949707031,3937500,8.245776703147941,8.527951571316502,8.245776703147941,8.508356094360352,1640600,14.21796511415325,14.385234660220283,14.172345419985668,14.377631187438965,1598207,19.870462055568332,19.988154821938924,19.61546106176538,19.63507652282715,169900,6.215858577127558,6.351949553496338,6.215858577127558,6.320300579071045,1127800,19.030000686645508,19.100000381469727,18.309999465942383,18.399999618530273,0
2000-09-12,94.2950307030469,94.60987220789848,93.46857175281151,93.50792694091797,4769100,8.543633139001487,8.559309530082224,8.386869228194122,8.496603965759277,1106200,14.415649572501431,14.415649572501431,14.263585806653126,14.35482406616211,1631814,19.615460015489965,19.654690935520943,19.54680590543575,19.576229095458984,200200,6.310802715370453,6.32979209164539,6.241175002362355,6.304472923278809,1380600,18.329999923706055,19.040000915527344,18.149999618530273,18.59000015258789,0
2000-09-13,93.1930492608091,94.03918547664837,92.97659581024557,93.75386047363281,7691600,8.512279372725208,8.512279372725208,8.347677285407318,8.355515480041504,219600,14.263585090637207,14.408045375311229,14.141934084065305,14.263585090637207,420510,19.654691983888913,19.713538367074207,19.556614678580086,19.63507652282715,30200,6.30447520573291,6.342453972032506,6.253836850666783,6.260166645050049,203800,18.760000228881836,18.760000228881836,18.15999984741211,18.31999969482422,0
2000-09-14,94.37370188923087,94.41305706099452,93.2914346657305,94.22611999511719,3397100,8.355515315862387,8.386868093783072,8.281052468300762,8.332000732421875,834600,14.271186019478714,14.324408039733777,14.187551253003582,14.210360527038574,272913,19.67431538581848,19.67431538581848,19.576238040924075,19.615468978881836,13000,6.25383734898489,6.25383734898489,6.146230835895069,6.177879810333252,121000,18.239999771118164,18.510000228881836,17.959999084472656,18.260000228881836,0
2000-09-15,93.54554929471996,93.585003343347,92.16465759277344,92.16465759277344,4085700,8.438870761934565,8.643544866235215,8.438870761934565,8.549079895019531,1525600,14.260936801415982,14.260936801415982,13.92538546860338,13.978768348693848,213209,19.33457782533434,19.393584675259063,19.11821937561035,19.11821937561035,14900,6.190847481773479,6.273817602663226,6.190847481773479,6.235523700714111,108400,18.09000015258789,18.719999313354492,18.010000228881836,18.520000457763672,0
2000-09-18,92.40135411418883,92.77616746349916,91.03032633644841,91.31636810302734,5109300,8.65928714766222,8.682903385337662,8.56482219696045,8.56482219696045,411000,13.818615476238866,13.841494830573621,13.460186010005739,13.513568878173828,529699,19.078893294319528,19.27558291591045,18.901872634887695,18.901872634887695,22400,6.229138571742143,6.241903199962927,6.190844687079794,6.1972270011901855,122400,18.8799991607666,20.350000381469727,18.780000686645508,20.25,0
2000-09-19,91.61223765466944,92.3618640609738,91.34592301032447,92.14486694335938,6588200,8.580568050640276,8.580568050640276,8.320789384886945,8.336533546447754,7629000,13.536450906633219,13.810992922369767,13.536450906633219,13.803367614746094,242015,18.921536206697162,18.921536206697162,18.62650185835989,18.685508728027344,11800,6.216373906959414,6.216373906959414,6.095109939575195,6.095109939575195,100400,20.219999313354492,20.25,19.540000915527344,19.540000915527344,0
2000-09-20,91.96739462855872,92.1843919131821,90.36950553269574,91.46435546875,6508100,8.42312542689329,8.450677706327053,8.171218872070312,8.171218872070312,2858400,13.742366573385937,13.742366573385937,13.345804498633667,13.605094909667969,220965,18.783855438232422,18.783855438232422,18.469152101047374,18.783855438232422,20200,6.075965226586185,6.075965226586185,5.961083531125522,5.986612796783447,192600,19.989999771118164,21.18000030517578,19.920000076293945,19.93000030517578,0
2000-09-21,91.19799490388526,91.88844046339986,90.03410096070351,90.07355499267578,5972300,8.139729396116385,8.16334563227533,8.064944648279726,8.108241081237793,9151200,13.544072489793221,13.544072489793221,13.239025915335995,13.452558517456055,179480,18.724851222028313,18.842864990234375,18.646175376557608,18.842864990234375,16200,6.024907736803489,6.031290054321289,5.954702244107685,6.031290054321289,293800,20.170000076293945,20.709999084472656,20.010000228881836,20.18000030517578,0
2000-09-22,90.034155386344,91.73067978670018,89.90592970492173,91.71095275878906,7791300,8.064944237310309,8.407379644165358,7.966543258328973,8.057072639465332,2939000,13.406811737375147,13.757616153034185,13.391559969376408,13.711859703063965,112513,18.64617424131568,18.705181121826172,18.528160480294694,18.705181121826172,5800,6.095111557081634,6.184463977813721,6.082346925548479,6.184463977813721,50600,22.09000015258789,22.65999984741211,20.739999771118164,20.739999771118164,0
2000-09-25,92.12517259025904,92.20408066100016,90.72455433460414,91.0599136352539,9726300,8.029521646953764,8.029521646953764,7.809103405664838,7.935056686401367,1014400,13.788116059653612,14.02452697656095,13.757611388247065,13.933012962341309,115837,19.039548552438113,19.25590705871582,19.039548552438113,19.25590705871582,38300,6.190847808220347,6.229141712188721,6.178083173564223,6.229141712188721,114000,20.850000381469727,21.65999984741211,20.65999984741211,21.40999984741211,0
2000-09-26,91.13885976202477,91.53340028047509,89.89605712890625,89.89605712890625,5302400,7.982292557871618,8.139734225679737,7.982292557871618,8.123990058898926,930600,13.849125590762707,14.016901858766643,13.757611575298819,13.841500282287598,71152,19.059215249820628,19.27557373046875,19.019877344248243,19.27557373046875,4100,6.2546683128434,6.356785346522476,6.2546683128434,6.318491458892822,33400,21.5,22.09000015258789,21.100000381469727,21.8799991607666,0
2000-09-27,90.62594287391835,90.88239417068824,89.71849982380945,90.36949157714844,7186200,8.139732054285474,8.297173680093705,8.076755403962183,8.277493476867676,166400,13.849125862121582,13.864377625344261,13.67372428220573,13.849125862121582,410908,19.137888325585262,19.275570975409615,19.078881475660538,19.11821937561035,10000,6.292962551116943,6.340830302866771,6.241904031432425,6.292962551116943,103600,21.709999084472656,22.100000381469727,21.389999389648438,21.670000076293945,0
2000-09-28,90.3891736984253,92.37173850782986,90.20176707465073,91.53334045410156,7036400,8.293238504632845,8.312918709911992,8.186965396125448,8.24600601196289,645200,13.772868441983075,14.268570975236791,13.772868441983075,14.199934005737305,440329,19.157565710387257,19.413262172640884,19.019882999942993,19.373924255371094,51900,6.331257878211721,6.500389652608822,6.321684793143168,6.497198104858398,225000,21.280000686645508,21.309999465942383,19.399999618530273,19.469999313354492,0
2000-09-29,91.82928427288697,92.14491661410419,90.66539001464844,90.66539001464844,9333600,8.312915370870217,8.375892002467717,8.253874778747559,8.253874778747559,254400,14.138915417900906,14.352448043202202,14.12366251453564,14.154167175292969,118422,19.25591125371266,19.393593969520616,19.14773197700641,19.236242294311523,4800,6.509964473019034,6.650375471456699,6.503582154908231,6.592934608459473,118800,19.8799991607666,20.56999969482422,19.799999237060547,20.56999969482422,0
2000-10-02,91.07965271042504,91.47419311636146,90.35961646959105,90.80347442626953,5517800,8.297175749662882,8.434937206607,8.297175749662882,8.423129081726074,629000,14.138920529315216,14.367704994717306,13.910134917939509,14.352453231811523,381487,19.059214010711546,19.18706219550992,18.960869253174334,19.0395450592041,10800,6.532301027940945,6.631226539611816,6.497197899253926,6.631226539611816,45400,20.979999542236328,21.559999465942383,20.799999237060547,21.229999542236328,0
2000-10-03,91.23742538585998,92.00677881073533,89.8170806014747,89.95516967773438,9347200,8.403449100888517,8.434937434756016,8.360152641820708,8.419193267822266,184400,14.306697396636642,14.4592207741712,14.283819176499899,14.337202072143555,155229,19.15756684354494,19.550946039510958,19.11822892394834,19.41326332092285,16000,6.583359136218912,6.701431985487018,6.5482563972473145,6.5482563972473145,183400,20.989999771118164,21.850000381469727,20.40999984741211,21.850000381469727,0
2000-10-04,90.19193148685571,91.05992032881144,89.48175879798282,90.704833984375,6148900,8.391637107540417,8.391637107540417,8.171218872070312,8.171218872070312,303600,14.215176496807624,14.306690479079608,14.070279644703618,14.154167175292969,518990,19.413254993062623,19.55093765258789,19.413254993062623,19.55093765258789,16600,6.592932610483894,6.650373456073783,6.490815551657425,6.5482563972473145,117000,22.18000030517578,22.65999984741211,21.209999084472656,21.540000915527344,0
2000-10-05,90.52731693302546,91.43476007508673,90.4681358585432,91.02049255371094,4566900,8.16728446544568,8.434935233469925,8.061011366377231,8.159412384033203,4559600,14.18468258030557,14.390590055863033,14.18468258030557,14.291449546813965,306273,19.609949867210197,19.609949867210197,19.47226717004824,19.57061195373535,2500,6.647183649090753,6.647183649090753,6.586551633088485,6.605698585510254,398400,21.020000457763672,21.299999237060547,20.649999618530273,21.030000686645508,0
2000-10-06,90.82319164487393,91.30650358998675,88.21922524671508,89.04776000976562,10014900,8.218455059583796,8.312920060268668,8.076757558556489,8.123990058898926,1080000,14.18468154213739,14.245690905398645,13.544083227894228,13.696606636047363,2007022,19.511599895382716,19.5509377983976,19.0395450592041,19.0395450592041,2400,6.586554236550932,6.650377436517512,6.551451476569314,6.573789596557617,40800,20.530000686645508,23.350000381469727,20.43000030517578,22.709999084472656,0
2000-10-09,89.20561027526855,89.20561027526855,87.98253468104771,88.3770751953125,4508000,8.155477785882148,8.289303193565543,8.155477785882148,8.249942779541016,2751600,13.574588235320677,13.658475825324741,13.45256950586967,13.483074188232422,156214,19.000214398519212,19.15756607055664,18.960876480509857,19.15756607055664,1300,6.628039316529208,6.663142076510827,6.561024956564301,6.573789596557617,80800,23.920000076293945,24.670000076293945,23.6299991607666,24.020000457763672,0
2000-10-10,88.43624767800434,89.16614755846076,86.91726684570312,86.91726684570312,6104700,8.297176953848423,8.51759531694876,8.297176953848423,8.434938430786133,2462800,13.559328895472705,13.559328895472705,12.964488444277151,13.094132423400879,3845398,19.078893294319528,19.09856225647862,18.901872634887695,18.901872634887695,3200,6.6312253632898,6.672710411279582,6.548255267310235,6.5610198974609375,29800,23.770000457763672,25.020000457763672,23.719999313354492,24.860000610351562,0
2000-10-11,86.87783154090117,87.5090964385644,85.29966929674312,86.18738555908203,10346000,8.486104329427084,8.643545968191965,8.446743919735864,8.513656616210938,797800,12.918733923690114,13.11701488494873,12.689949433286515,13.11701488494873,4426676,18.606838994107004,18.783859661069968,18.54783210511935,18.567501068115234,20400,6.599314254263173,6.599314254263173,6.401462472945805,6.4589033126831055,81800,26.229999542236328,28.3700008392334,26.09000015258789,26.56999969482422,0
2000-10-12,86.66082676811398,86.85809703164259,83.82013497330215,84.0371322631836,12336900,8.564820558864128,8.714390035535468,8.564820558864128,8.64354133605957,4065600,13.010248707728154,13.010248707728154,12.30101468336586,12.354398727416992,1122672,18.6461697214018,18.6461697214018,17.997094193125157,18.144611358642578,17000,6.395080445046893,6.487624413887127,6.292963392032172,6.369551181793213,125000,27.209999084472656,30.549999237060547,26.950000762939453,30.510000228881836,0
2000-10-13,83.91874184233662,86.89752181840451,83.8792878029185,86.83834075927734,11778800,8.643546109849757,8.753755258791374,8.28143033475587,8.312918663024902,608200,12.461164602461864,13.056006378717544,12.461164602461864,12.994997024536133,1249711,18.203622637486983,18.705181121826172,18.1937881574019,18.705181121826172,5900,6.3950821922656225,6.465287685394287,6.388699874708472,6.465287685394287,116800,29.34000015258789,29.420000076293945,27.5,27.600000381469727,0
2000-10-16,86.73974208581615,87.26250832763424,86.28602044197403,87.23291778564453,5659000,8.285362310208965,8.301106466617913,8.206641528164225,8.234193801879883,656200,12.972123347055609,13.155152635853762,12.880609275643693,13.109395027160645,167539,18.823191858426167,19.039550385534515,18.78385394440647,18.960874557495117,3600,6.503580093383789,6.54825630599781,6.490815461208355,6.503580093383789,157400,27.329999923706055,27.649999618530273,26.59000015258789,26.790000915527344,0
2000-10-17,87.3907082332972,87.46961632199543,84.84592237277906,85.06291961669922,7831700,8.312919168340152,8.375895828706366,8.238134384155273,8.238134384155273,1022800,13.223774387176096,13.223774387176096,12.628934078185157,12.75095272064209,572661,18.960880735027256,18.980549698445333,18.449487686157227,18.449487686157227,11000,6.561022707221006,6.618463567498233,6.541875753795264,6.589743137359619,68200,26.190000534057617,28.290000915527344,26.190000534057617,27.84000015258789,0
2000-10-18,83.72144867454827,85.9308742757616,82.163014545121,84.74725341796875,10897300,8.281426636185541,8.312914950391571,8.123985065155399,8.127921104431152,2834400,12.140862595261849,12.911105758104567,12.140862595261849,12.606059074401855,1686593,18.00692923190669,18.48881865427885,18.00692923190669,18.115108489990234,29200,6.554639370646328,6.5833597963210195,6.497198519296944,6.535492420196533,270000,30.700000762939453,30.799999237060547,28.170000076293945,28.719999313354492,0
2000-10-19,86.3846121420503,88.0318181511531,86.12816090710017,87.94304656982422,8767300,8.139727926598974,8.2656811633742,8.076751308211362,8.167280197143555,1954800,12.949241154863582,13.300044383942096,12.949241154863582,13.20090389251709,488707,18.25280032162987,18.429821014404297,18.25280032162987,18.429821014404297,5700,6.458903880769769,6.557829780129385,6.458903880769769,6.503580093383789,77000,26.799999237060547,27.020000457763672,24.850000381469727,25.09000015258789,0
2000-10-20,87.35125463169175,89.12668663640093,87.35125463169175,88.31787872314453,7373500,8.10824364480089,8.328661918640137,8.10824364480089,8.328661918640137,977200,13.239034999850292,13.361053713361395,13.17802564309474,13.254286766052246,466303,18.488812659196796,18.52815055847168,18.41013686064702,18.52815055847168,700,6.458903862332759,6.50038930633016,6.315302140314695,6.468477725982666,162200,24.6299991607666,24.6299991607666,23.020000457763672,24.239999771118164,0
2000-10-23,88.33757379729933,89.02801932720229,87.70630931281661,88.71238708496094,5290000,8.344410045231681,8.344410045231681,8.179096261316715,8.194840431213379,411000,13.208527453473758,13.239032125227983,12.979741842330263,13.033125877380371,321291,18.764179601999547,18.92153121291778,18.724841699269987,18.744510650634766,7600,6.487626101788424,6.631227855405946,6.487626101788424,6.605698585510254,48800,24.579999923706055,25.1299991607666,24.270000457763672,24.690000534057617,0
2000-10-24,88.98857900987996,89.60011657345927,87.74577686454136,88.12059020996094,5750700,8.20270560788418,8.218449764521193,8.049200561146826,8.057072639465332,160600,13.147516968361165,13.528824759193057,13.147516968361165,13.36104965209961,309104,18.921531350159448,19.157558768248755,18.921531350159448,19.0395450592041,33600,6.6759026762005895,6.6759026762005895,6.548256353519889,6.576976776123047,22000,24.139999389648438,24.809999465942383,23.600000381469727,24.280000686645508,0
2000-10-25,87.58795506032658,88.10085749986904,85.93088564026634,86.04924774169922,9137600,8.092498288448402,8.092498288448402,7.84059172694028,7.860272407531738,794400,13.48306970748446,13.658471286286622,13.300041674132562,13.437312126159668,533023,18.705177684583163,18.882198293585528,18.685508728027344,18.685508728027344,1200,6.592933271545917,6.647182964487001,6.522727786563337,6.535492420196533,153000,25.579999923706055,26.780000686645508,25.010000228881836,26.649999618530273,0
2000-10-26,86.56215848778827,86.89751780736266,84.60918362673745,86.28598022460938,9345800,7.966543439140586,7.9980317531292835,7.856334340180143,7.895694732666016,901800,13.315292710791734,13.444937847169454,12.78908800309436,13.002620697021484,869209,18.626503769639896,18.783855438232422,18.252793556732655,18.783855438232422,72200,6.535492703802236,6.554639655082906,6.478051849960224,6.513154983520508,59200,26.639999389648438,30.079999923706055,26.43000030517578,28.6200008392334,0
2000-10-27,87.0356389303124,87.92335510253906,86.24655788833313,87.92335510253906,9762900,7.982290322522083,7.982290322522083,7.777616211688183,7.840592861175537,684400,13.23902736159754,13.483064647822513,13.124635170172887,13.429681777954102,1361240,18.77402114868164,18.80352458684091,18.567497081566756,18.77402114868164,502700,6.554640885970602,6.663140296936035,6.522729294510181,6.663140296936035,54600,27.420000076293945,28.049999237060547,26.469999313354492,26.469999313354492,0
2000-10-30,87.39067707057525,89.06747335748246,87.2131339343145,88.71238708496094,10154100,7.887827157738884,7.998036319623459,7.80910632782133,7.974420070648193,753200,13.551706658525166,14.04740791081989,13.551706658525166,13.917762756347656,1245033,18.882200250971504,19.010048481837458,18.882200250971504,18.980545043945312,1000,6.797166167453117,6.9343859539322175,6.797166167453117,6.921621322631836,104400,26.229999542236328,26.479999542236328,25.06999969482422,25.459999084472656,0
2000-10-31,89.01819647537683,90.70485704017345,88.41652223881196,90.24127197265625,7752400,8.045265147265267,8.064945345766406,7.911439797457527,8.029520988464355,926600,14.047412720916872,14.123673861089598,13.795748780996034,14.032159805297852,227243,19.334586366653443,19.66895866394043,19.334586366653443,19.66895866394043,5400,6.905665613158733,6.9758710861206055,6.8929009817111195,6.9758710861206055,54200,24.770000457763672,24.8700008392334,23.3700008392334,23.6299991607666,0
2000-11-01,89.79743478569605,90.42869970510341,89.14644283755722,89.9355239868164,6753600,8.092500764533439,8.289302825927734,8.092500764533439,8.289302825927734,4240200,13.910136280337015,14.032154979428611,13.849126930791217,13.971145629882812,613777,19.78697203446578,19.806640992750538,19.550944535048693,19.688627243041992,2900,7.001396237569529,7.0205431734972485,6.899279245955023,6.93438196182251,80600,24.06999969482422,24.860000610351562,23.90999984741211,24.280000686645508,0
2000-11-02,90.36949215020927,90.84294070109446,89.96508817966152,90.08345031738281,11395100,8.246005525973839,8.246005525973839,7.966546627480215,7.998034954071045,236000,14.108415271520824,14.199929290508583,13.978771270768412,14.039780616760254,71029,19.688626091759485,19.767301920297985,19.639453698922924,19.649288177490234,3300,6.950344267742505,6.950344267742505,6.841844862277286,6.93757963180542,11800,23.709999084472656,24.239999771118164,23.639999389648438,23.920000076293945,0
2000-11-03,90.56678422145964,90.74432747085915,89.87633825157268,90.1327896118164,5187100,7.9980310319440635,8.05707209582266,7.919310254070599,7.966542720794678,683600,14.06266495113928,14.123674323665277,13.940646206087282,14.001655578613281,138980,19.629618424339565,19.629618424339565,19.49193572998047,19.49193572998047,400,6.908860848923928,6.975875203578617,6.8833315709602365,6.905669689178467,19600,24.049999237060547,24.059999465942383,23.510000228881836,23.670000076293945,0
2000-11-06,90.36952798798197,91.08956461133089,90.29061986487524,90.76406860351562,4042500,7.966546627480215,8.049203965254879,7.872081647707722,7.998034954071045,1016200,14.138910316542916,14.215171367934435,14.001638819676273,14.192293167114258,137380,19.57061387062073,19.806641374588015,19.57061387062073,19.66895866394043,30900,6.943962387609172,6.956727024351101,6.8737568855285645,6.8737568855285645,26600,24.530000686645508,24.75,24.1299991607666,24.520000457763672,0
